Wvl,Raw Counts (Ref.),Rad. (Ref.),Raw Counts (Target),Rad. (Target),-log Reflect.,Reflect. %
1894.0,     2,3.660333E-5,    11,2.013183E-004,-0.74036,550.000
1895.2,     5,6.994619E-5,     4,1.710733E-004,-0.56022,363.265
1896.8,     7,1.144033E-4,     8,1.307467E-004,-0.05799,114.286
1898.6,     7,1.054602E-4,     6,9.392632E-005, 0.05708, 87.685
1899.7,     7,9.9995E-5,     5,7.142500E-005, 0.14613, 71.429
1902.0,     4,6.873006E-5,     7,1.145021E-004,-0.24807,177.041
1902.5,     5,6.193333E-5,    10,1.238667E-004,-0.30103,200.000
1905.2,     4,4.389333E-5,    11,1.207067E-004,-0.43933,275.000
1905.5,     4,3.919048E-5,     7,1.153051E-004,-0.50588,320.536
1908.0,     0,0.0,     7,7.029167E-005,-0.84510,700.000
1908.9,     8,3.071786E-6,     7,5.998506E-005,-0.78073,603.571
1910.8,     1,9.556667E-6,     4,3.822667E-005,-0.60206,400.000
1912.3,     8,4.437024E-6,     7,6.254720E-005,-0.82468,667.857
1913.6,     0,0.0,     9,8.362500E-005,-0.95424,900.000
1915.7,     4,4.09875E-5,     8,1.233750E-004,-0.61542,412.500
1916.4,     6,5.465E-5,    15,1.366250E-004,-0.39794,250.000
1919.2,     9,8.0475E-5,     4,3.576667E-005, 0.35218, 44.444
1922.0,     5,4.37E-5,     9,7.866000E-005,-0.25527,180.000
1924.8,    11,9.500333E-5,     9,7.773000E-005, 0.08715, 81.818
1927.6,    10,8.49E-5,    10,8.490000E-005, 0.00000,100.000
1930.3,     9,7.4955E-5,    24,1.998800E-004,-0.42597,266.667
1933.1,    13,1.07185E-4,    17,1.401650E-004,-0.11651,130.769
1935.9,    15,1.22875E-4,     4,3.276667E-005, 0.57403, 26.667
1938.7,    23,1.8607E-4,     7,5.663000E-005, 0.51663, 30.435
1941.4,    26,2.060067E-4,    17,1.346967E-004, 0.18452, 65.385
1944.2,    19,1.4915E-4,    27,2.119500E-004,-0.15261,142.105
1947.0,    24,1.88E-4,    28,2.193333E-004,-0.06695,116.667
1949.7,    35,2.737583E-4,    33,2.581150E-004, 0.02555, 94.286
1952.5,    37,2.894633E-4,    31,2.425233E-004, 0.07684, 83.784
1955.2,    42,3.2977E-4,    31,2.434017E-004, 0.13189, 73.810
1958.0,    43,3.3841E-4,    29,2.282300E-004, 0.17107, 67.442
1960.7,    38,2.991233E-4,    25,1.967917E-004, 0.18184, 65.789
1963.5,    32,2.5088E-4,    42,3.292800E-004,-0.11810,131.250
1966.2,    38,2.961467E-4,    51,3.974600E-004,-0.12779,134.211
1969.0,    53,4.127817E-4,    50,3.894167E-004, 0.02531, 94.340
1971.7,    59,4.571517E-4,    58,4.494033E-004, 0.00742, 98.305
1974.5,    64,4.901333E-4,    70,5.360833E-004,-0.03892,109.375
1977.2,    81,6.1479E-4,    85,6.451500E-004,-0.02093,104.938
1979.9,    98,7.444733E-4,   106,8.052467E-004,-0.03408,108.163
1982.6,    99,7.51905E-4,   109,8.278550E-004,-0.04179,110.101
1985.4,   108,8.1432E-4,   111,8.369400E-004,-0.01190,102.778
1988.1,   116,8.719333E-4,   118,8.869667E-004,-0.00742,101.724
1990.8,   110,8.229833E-4,   115,8.603917E-004,-0.01931,104.545
1993.5,   114,8.4721E-4,   117,8.695050E-004,-0.01128,102.632
1996.3,   120,8.822E-4,   119,8.748483E-004, 0.00363, 99.167
1999.0,   120,8.778E-4,   114,8.339100E-004, 0.02228, 95.000
2001.7,    98,7.162167E-4,   104,7.600667E-004,-0.02581,106.122
2004.4,    66,4.8466E-4,    74,5.434067E-004,-0.04969,112.121
2007.1,    57,4.1971E-4,    51,3.755300E-004, 0.04830, 89.474
2009.8,    55,4.036083E-4,    47,3.449017E-004, 0.06826, 85.455
2012.5,    46,3.361067E-4,    42,3.068800E-004, 0.03951, 91.304
2015.2,    46,3.3304E-4,    44,3.185600E-004, 0.01931, 95.652
2017.9,    47,3.4028E-4,    47,3.402800E-004, 0.00000,100.000
2020.6,    38,2.7569E-4,    53,3.845150E-004,-0.14449,139.474
2023.3,    49,3.545967E-4,    60,4.342000E-004,-0.08796,122.449
2026.0,    69,4.99905E-4,    70,5.071500E-004,-0.00625,101.449
2028.7,    80,5.853333E-4,    88,6.438667E-004,-0.04139,110.000
2031.4,    98,7.1981E-4,   101,7.418450E-004,-0.01310,103.061
2034.0,   109,8.004233E-4,   110,8.077667E-004,-0.00397,100.917
2036.7,   115,8.50425E-4,   114,8.430300E-004, 0.00379, 99.130
2039.4,   132,9.713E-4,   122,8.977167E-004, 0.03421, 92.424
2042.1,   142,0.00102737,   142,1.027370E-003, 0.00000,100.000
2044.8,   132,9.493E-4,   146,1.049983E-003,-0.04378,110.606
2047.4,   132,9.5238E-4,   140,1.010100E-003,-0.02555,106.061
2050.1,   121,8.8451E-4,   135,9.868500E-004,-0.04755,111.570
2052.8,   105,7.6895E-4,   122,8.934467E-004,-0.06517,116.190
2055.4,   104,7.527867E-4,   108,7.817400E-004,-0.01639,103.846
2058.1,    99,7.21545E-4,   101,7.361217E-004,-0.00869,102.020
2060.7,    87,6.33215E-4,    97,7.059983E-004,-0.04725,111.494
2063.4,    86,6.219233E-4,    99,7.159350E-004,-0.06114,115.116
2066.1,    97,7.0131E-4,    98,7.085400E-004,-0.00445,101.031
2068.7,    92,6.653133E-4,    95,6.870083E-004,-0.01394,103.261
2071.3,    87,6.35535E-4,    98,7.158900E-004,-0.05171,112.644
2074.0,    90,6.5985E-4,    99,7.258350E-004,-0.04139,110.000
2076.6,    98,7.194833E-4,    97,7.121417E-004, 0.00445, 98.980
2079.3,   104,7.663067E-4,   102,7.515700E-004, 0.00843, 98.077
2081.9,   103,7.6117E-4,   114,8.424600E-004,-0.04407,110.680
2084.5,   106,7.845767E-4,   111,8.215850E-004,-0.02002,104.717
2087.2,   119,8.802033E-4,   113,8.358233E-004, 0.02247, 94.958
2089.8,   123,9.24755E-4,   119,8.946817E-004, 0.01436, 96.748
2092.4,   113,8.659567E-4,   119,9.119367E-004,-0.02247,105.310
2095.1,   116,8.8276E-4,   123,9.360300E-004,-0.02545,106.034
2097.7,   124,9.409533E-4,   121,9.181883E-004, 0.01064, 97.581
2100.3,   122,9.3574E-4,   119,9.127300E-004, 0.01081, 97.541
2102.9,   114,8.8084E-4,   119,9.194733E-004,-0.01864,104.386
2105.5,   117,9.0714E-4,   123,9.536600E-004,-0.02172,105.128
2108.2,   119,9.297867E-4,   129,1.007920E-003,-0.03504,108.403
2110.8,   112,8.8368E-4,   128,1.009920E-003,-0.05799,114.286
2113.4,   109,8.700017E-4,   124,9.897267E-004,-0.05600,113.761
2116.0,   100,8.198333E-4,   121,9.919983E-004,-0.08279,121.000
2118.6,   104,8.6424E-4,   117,9.722700E-004,-0.05115,112.500
2121.2,   110,9.062167E-4,   116,9.556467E-004,-0.02307,105.455
2123.8,    95,7.873917E-4,   117,9.697350E-004,-0.09046,123.158
2126.4,   108,9.1188E-4,   116,9.794267E-004,-0.03103,107.407
2129.0,   112,9.6656E-4,   103,8.888900E-004, 0.03638, 91.964
2131.6,    97,8.490733E-4,    83,7.265267E-004, 0.06769, 85.567
2134.1,    97,8.479417E-4,    92,8.042333E-004, 0.02298, 94.845
2136.7,    92,8.0546E-4,   100,8.755000E-004,-0.03621,108.696
2139.3,   106,9.3174E-4,    98,8.614200E-004, 0.03408, 92.453
2141.9,   113,9.923283E-4,   105,9.220750E-004, 0.03189, 92.920
2144.5,   107,9.337533E-4,   104,9.075733E-004, 0.01235, 97.196
2147.0,   100,8.716667E-4,   106,9.239667E-004,-0.02531,106.000
2149.6,    95,8.36E-4,   112,9.856000E-004,-0.07149,117.895
2152.2,    90,8.076E-4,   105,9.422000E-004,-0.06695,116.667
2154.8,    88,7.984533E-4,    94,8.528933E-004,-0.02865,106.818
2157.3,    92,8.365867E-4,    94,8.547733E-004,-0.00934,102.174
2159.9,    92,8.3812E-4,   104,9.474400E-004,-0.05325,113.043
2162.4,    84,7.6916E-4,    99,9.065100E-004,-0.07136,117.857
2165.0,    87,7.98805E-4,    94,8.630767E-004,-0.03361,108.046
2167.6,    89,8.213217E-4,    99,9.136050E-004,-0.04625,111.236
2170.1,    75,6.98625E-4,    94,8.756100E-004,-0.09807,125.333
2172.7,    74,6.956E-4,    95,8.930000E-004,-0.10849,128.378
2175.2,    74,6.958467E-4,    87,8.180900E-004,-0.07029,117.568
2177.7,    79,7.4655E-4,    87,8.221500E-004,-0.04189,110.127
2180.3,    92,8.756867E-4,    91,8.661683E-004, 0.00475, 98.913
2182.8,    92,8.801333E-4,    92,8.801333E-004, 0.00000,100.000
2185.4,    82,7.885667E-4,    91,8.751167E-004,-0.04523,110.976
2187.9,    85,8.279E-4,    78,7.597200E-004, 0.03732, 91.765
2190.4,    83,8.211467E-4,    74,7.321067E-004, 0.04985, 89.157
2193.0,    79,7.9E-4,    82,8.200000E-004,-0.01619,103.797
2195.5,    75,7.55875E-4,    90,9.070500E-004,-0.07918,120.000
2198.0,    70,7.046667E-4,    89,8.959333E-004,-0.10429,127.143
2200.5,    70,7.072333E-4,    79,7.981633E-004,-0.05253,112.857
2203.1,    77,7.833467E-4,    79,8.036933E-004,-0.01114,102.597
2205.6,    69,7.21165E-4,    77,8.047783E-004,-0.04764,111.594
2208.1,    57,6.06385E-4,    63,6.702150E-004,-0.04347,110.526
2210.6,    69,7.28065E-4,    66,6.964100E-004, 0.01931, 95.652
2213.1,    74,7.756433E-4,    72,7.546800E-004, 0.01190, 97.297
2215.6,    75,7.87E-4,    81,8.499600E-004,-0.03342,108.000
2218.1,    84,8.8424E-4,    92,9.684533E-004,-0.03951,109.524
2220.6,    83,8.78555E-4,    80,8.468000E-004, 0.01599, 96.386
2223.1,    70,7.476E-4,    72,7.689600E-004,-0.01223,102.857
2225.6,    64,6.9888E-4,    74,8.080800E-004,-0.06305,115.625
2228.1,    68,7.457333E-4,    72,7.896000E-004,-0.02482,105.882
2230.6,    68,7.372333E-4,    71,7.697583E-004,-0.01875,104.412
2233.1,    68,7.482267E-4,    80,8.802667E-004,-0.07058,117.647
2235.6,    66,7.3887E-4,    68,7.612600E-004,-0.01296,103.030
2238.1,    62,7.010133E-4,    63,7.123200E-004,-0.00695,101.613
2240.5,    55,6.249833E-4,    76,8.636133E-004,-0.14045,138.182
2243.0,    55,6.288333E-4,    61,6.974333E-004,-0.04497,110.909
2245.5,    53,6.132983E-4,    54,6.248700E-004,-0.00812,101.887
2248.0,    54,6.3189E-4,    51,5.967850E-004, 0.02482, 94.444
2250.4,    45,5.31225E-4,    50,5.902500E-004,-0.04576,111.111
2252.9,    31,3.62545E-4,    63,7.367850E-004,-0.30798,203.226
2255.4,    52,6.072733E-4,    65,7.590917E-004,-0.09691,125.000
2257.8,    62,7.389367E-4,    63,7.508550E-004,-0.00695,101.613
2260.3,    55,6.620167E-4,    52,6.259067E-004, 0.02436, 94.545
2262.8,    47,5.73635E-4,    51,6.224550E-004,-0.03547,108.511
2265.2,    41,5.132517E-4,    53,6.634717E-004,-0.11149,129.268
2267.7,    41,5.218617E-4,    52,6.618733E-004,-0.10322,126.829
2270.1,    52,6.675067E-4,    57,7.316900E-004,-0.03987,109.615
2272.6,    59,7.650333E-4,    50,6.483333E-004, 0.07188, 84.746
2275.0,    52,6.883933E-4,    47,6.222017E-004, 0.04391, 90.385
2277.5,    46,6.225333E-4,    52,7.037333E-004,-0.05325,113.043
2279.9,    52,7.1318E-4,    47,6.446050E-004, 0.04391, 90.385
2282.3,    50,7.054167E-4,    42,5.925500E-004, 0.07572, 84.000
2284.8,    36,5.2182E-4,    40,5.798000E-004,-0.04576,111.111
2287.2,    38,5.611967E-4,    35,5.168917E-004, 0.03572, 92.105
2289.7,    34,5.1272E-4,    38,5.730400E-004,-0.04830,111.765
2292.1,    42,6.4176E-4,    46,7.028800E-004,-0.03951,109.524
2294.5,    45,7.011E-4,    40,6.232000E-004, 0.05115, 88.889
2296.9,    34,5.415067E-4,    41,6.529933E-004,-0.08130,120.588
2299.3,    51,8.2705E-4,    44,7.135333E-004, 0.06412, 86.275
2301.8,    44,7.282733E-4,    43,7.117217E-004, 0.00998, 97.727
2304.2,    30,5.0965E-4,    45,7.644750E-004,-0.17609,150.000
2306.6,    35,6.02875E-4,    35,6.028750E-004, 0.00000,100.000
2309.0,    35,6.127333E-4,    35,6.127333E-004, 0.00000,100.000
2311.4,    38,6.865967E-4,    37,6.685283E-004, 0.01158, 97.368
2313.8,    39,7.2423E-4,    48,8.913600E-004,-0.09018,123.077
2316.2,    34,6.421467E-4,    45,8.499000E-004,-0.12173,132.353
2318.6,    43,8.30115E-4,    32,6.177600E-004, 0.12832, 74.419
2321.0,    45,8.85375E-4,    30,5.902500E-004, 0.17609, 66.667
2323.4,    33,6.4988E-4,    32,6.301867E-004, 0.01336, 96.970
2325.8,    37,7.382117E-4,    36,7.182600E-004, 0.01190, 97.297
2328.2,    42,8.5232E-4,    36,7.305600E-004, 0.06695, 85.714
2330.6,    38,7.846367E-4,    30,6.194500E-004, 0.10266, 78.947
2333.0,    31,6.6092E-4,    27,5.756400E-004, 0.06000, 87.097
2335.4,    30,6.504E-4,    23,4.986400E-004, 0.11539, 76.667
2337.7,    31,6.870117E-4,    22,4.875567E-004, 0.14894, 70.968
2340.1,    32,7.230933E-4,    30,6.779000E-004, 0.02803, 93.750
2342.5,    31,7.039583E-4,    28,6.358333E-004, 0.04420, 90.323
2344.9,    25,5.73125E-4,    23,5.272750E-004, 0.03621, 92.000
2347.2,    22,5.091167E-4,    26,6.016833E-004,-0.07255,118.182
2349.6,    25,5.86625E-4,    38,8.916700E-004,-0.18184,152.000
2352.0,    18,4.3191E-4,    27,6.478650E-004,-0.17609,150.000
2354.3,    12,2.9648E-4,    17,4.200133E-004,-0.15127,141.667
2356.7,    22,5.538867E-4,    18,4.531800E-004, 0.08715, 81.818
2359.1,    17,4.324233E-4,    28,7.122267E-004,-0.21671,164.706
2361.4,    17,4.420283E-4,    35,9.100583E-004,-0.31362,205.882
2363.8,    23,6.149817E-4,    28,7.486733E-004,-0.08543,121.739
2366.1,    14,3.837633E-4,    21,5.756450E-004,-0.17609,150.000
2368.5,    15,4.148E-4,    22,6.083733E-004,-0.16633,146.667
2370.8,    18,5.0247E-4,    20,5.583000E-004,-0.04576,111.111
2373.2,     7,2.022067E-4,    19,5.488467E-004,-0.43366,271.429
2375.5,    11,3.3121E-4,    22,6.624200E-004,-0.30103,200.000
2377.8,    13,3.99945E-4,    16,4.922400E-004,-0.09018,123.077
2380.2,    12,3.722E-4,    20,6.203333E-004,-0.22185,166.667
2382.5,    18,5.7588E-4,    23,7.358467E-004,-0.10646,127.778
2384.8,    20,6.567333E-4,    22,7.224067E-004,-0.04139,110.000
2387.2,    14,4.6564E-4,    21,6.984600E-004,-0.17609,150.000
2389.5,     6,2.0654E-4,    15,5.163500E-004,-0.39794,250.000
2391.8,    21,7.49735E-4,    14,4.998233E-004, 0.17609, 66.667
2394.1,    33,0.001202245,    18,6.557700E-004, 0.26324, 54.545
2396.4,    15,5.562E-4,    21,7.786800E-004,-0.14613,140.000
2398.8,    10,3.882E-4,    13,5.046600E-004,-0.11394,130.000
2401.1,    23,9.330333E-4,     3,1.217000E-004, 0.88461, 13.043
2403.4,    15,6.155E-4,     6,2.462000E-004, 0.39794, 40.000
2405.7,    19,7.897983E-4,    13,5.403883E-004, 0.16481, 68.421
2408.0,    19,8.218767E-4,    16,6.921067E-004, 0.07463, 84.211
2410.3,    11,4.960083E-4,    13,5.861917E-004,-0.07255,118.182
2412.6,    12,5.5392E-4,    12,5.539200E-004, 0.00000,100.000
2414.9,    11,5.16065E-4,    13,6.098950E-004,-0.07255,118.182
2417.2,    24,0.00115568,    10,4.815333E-004, 0.38021, 41.667
2419.5,    23,0.001172003,     9,4.586100E-004, 0.40749, 39.130
2421.8,    19,0.001011845,    10,5.325500E-004, 0.27875, 52.632
2424.0,    17,9.160733E-4,    19,1.023847E-003,-0.04830,111.765
2426.3,    13,7.153683E-4,    14,7.703967E-004,-0.03218,107.692
2428.6,    20,0.001154533,    10,5.772667E-004, 0.30103, 50.000
2430.9,    22,0.001311787,    17,1.013653E-003, 0.11197, 77.273
2433.2,    20,0.001206067,    13,7.839433E-004, 0.18709, 65.000
2435.4,     8,4.929733E-4,     8,4.929733E-004, 0.00000,100.000
2437.7,     8,5.158533E-4,     0,0.000000E+000, 0.90309, 12.500
2440.0,     8,5.35E-4,     3,2.006250E-004, 0.42597, 37.500
2442.2,     6,4.1198E-4,    11,7.552967E-004,-0.26324,183.333
2444.5,     9,6.45585E-4,     3,2.151950E-004, 0.47712, 33.333
2446.8,     7,5.128083E-4,     1,7.325833E-005, 0.84510, 14.286
2449.0,     3,2.274E-4,    -1,-7.580000E-005, 0.47712, 33.333
2451.3,    -1,-8.034E-5,     0,0.000000E+000, 0.00000,100.000
2453.5,     3,2.51935E-4,    -3,-2.519350E-004, 0.47712, 33.333
2455.8,     0,0.0,    -3,-2.600850E-004, 0.00000,100.000
2458.0,     0,0.0,     2,1.739900E-004,-0.30103,200.000
2460.3,     4,3.5544E-4,     5,4.443000E-004,-0.09691,125.000
2462.5,     3,2.81095E-4,    12,1.124380E-003,-0.60206,400.000
2464.8,     6,5.9868E-4,    12,1.197360E-003,-0.30103,200.000
2467.0,     8,8.479067E-4,     1,1.059883E-004, 0.90309, 12.500
2469.2,    11,0.001193133,    -2,-2.169333E-004, 1.04139,  9.091
2471.5,     4,4.563533E-4,     0,0.000000E+000, 0.60206, 25.000
2473.7,    -3,-3.7026E-4,     6,7.405200E-004,-0.77815,600.000
2475.9,    -5,-6.424083E-4,     7,8.993717E-004,-0.84510,700.000
2478.2,    -3,-4.0353E-4,     2,2.690200E-004,-0.30103,200.000
2480.4,     4,5.7322E-4,    10,1.433050E-003,-0.39794,250.000
2482.6,    10,0.001584683,    16,2.535493E-003,-0.20412,160.000
2484.8,     4,6.966067E-4,     9,1.567365E-003,-0.35218,225.000
2487.0,     2,3.646967E-4,     4,7.293933E-004,-0.30103,200.000
2489.2,     0,0.0,     0,0.000000E+000, 0.00000,100.000
2491.5,    -3,-6.31355E-4,     0,0.000000E+000, 0.00000,100.000
2493.7,    12,0.00280708,    15,3.508850E-003,-0.09691,125.000
2495.9,    11,0.002697218,     8,1.961613E-003, 0.13830, 72.727
2498.1,    -6,-0.00171991,     0,0.000000E+000, 0.00000,100.000
2500.3,    -8,-0.002634547,    10,3.293183E-003,-1.00000,1000.000
2502.5,     0,0.0,    10,3.103700E-003,-1.00000,1000.000
2504.7,    -1,-3.318417E-4,     4,1.327367E-003,-0.60206,400.000
2506.9,    -3,-0.001127675,     6,2.255350E-003,-0.77815,600.000
2509.1,    -3,-0.001156555,     9,3.469665E-003,-0.95424,900.000
